,Category,Description,Data.Cholesterol,Data.Vitamins.Vitamin A - RAE,Data.Vitamins.Vitamin C,Data.Fiber,Data.Major Minerals.Calcium,Data.Protein,Data.Fat.Monosaturated Fat,Data.Major Minerals.Sodium,Data.Major Minerals.Iron,Data.Sugar Total
3824,Crackers,"Crackers, baby food",0,179,50.5,4.0,41,8.4,15.779,633,4.2,13.0
3825,Gerber Finger Foods,"Gerber Finger Foods, Puffs, baby food",0,0,10.0,2.3,400,6.4,3.13,0,22.5,28.0
3826,Finger Foods,"Finger Foods, Puffs, baby food",0,1,1.3,3.8,535,6.19,0.306,13,24.74,17.84
3827,Crunchy snacks,"Crunchy snacks, corn based, baby food",13,39,0.0,0.0,285,0.0,14.682,500,6.4,0.0
3828,Corn nuts,Corn nuts,0,0,0.0,6.9,9,8.5,9.46,564,1.67,0.61
3829,Corn chips,"Corn chips, plain",0,3,0.0,4.0,137,6.12,9.062,817,1.19,0.27
3830,Corn chips,"Corn chips, flavored",0,3,0.0,4.0,137,6.11,9.317,509,1.19,0.27
3831,Corn chips,"Corn chips, plain (Fritos)",0,3,0.0,4.0,138,6.17,9.134,514,1.2,0.27
3832,Corn chips,"Corn chips, flavored (Fritos)",0,3,0.0,4.0,138,6.14,9.089,704,1.19,0.27
3833,Cheese flavored corn snacks,Cheese flavored corn snacks,7,0,0.0,1.4,56,5.85,10.052,942,2.53,3.19
3834,Cheese flavored corn snacks,"Cheese flavored corn snacks, reduced fat",1,44,21.4,3.6,357,8.5,3.5,842,1.28,7.29
3835,Tortilla chips,"Tortilla chips, plain",0,0,0.0,5.4,106,7.1,5.664,328,1.52,0.78
3836,Cheese flavored corn snacks (Cheetos),Cheese flavored corn snacks (Cheetos),7,0,0.0,1.4,56,5.85,10.052,942,2.53,3.19
3837,Tortilla chips,"Tortilla chips, flavored",0,6,0.4,5.1,137,7.36,9.089,691,1.16,2.59
3838,Corn chips,"Corn chips, reduced sodium",0,3,0.1,3.9,126,6.84,9.265,295,1.16,0.41
3839,Tortilla chips,"Tortilla chips, popped",0,4,0.2,4.9,148,10.19,3.167,586,1.48,0.79
3840,Tortilla chips,"Tortilla chips, nacho cheese flavor (Doritos)",0,6,0.4,5.1,137,7.36,9.089,691,1.16,2.59
3841,Tortilla chips,"Tortilla chips, cool ranch flavor (Doritos)",0,0,0.0,5.4,106,7.06,5.636,519,1.51,0.78
3842,Tortilla chips,"Tortilla chips, other flavors (Doritos)",0,6,0.4,5.1,137,7.36,9.089,691,1.16,2.59
3843,Tortilla chips,"Tortilla chips, reduced fat, plain",0,4,0.2,5.2,158,10.86,1.639,511,1.58,0.84
3844,Tortilla chips,"Tortilla chips, reduced fat, flavored",0,4,0.2,5.2,158,10.86,1.639,511,1.58,0.84
3845,Tortilla chips,"Tortilla chips, low fat, unsalted",0,4,0.2,5.3,159,11.0,1.66,15,1.6,0.85
3846,Tortilla chips,"Tortilla chips, reduced sodium",0,3,0.2,4.5,135,9.35,5.547,13,1.36,0.72
3847,Snack mix,Snack mix,2,1,0.4,3.3,81,7.0,7.065,757,2.37,1.77
3848,Potato chips,"Potato chips, restructured, multigrain",0,0,0.7,2.7,26,5.3,4.285,544,0.85,4.08
3849,Pita chips,Pita chips,0,0,0.0,3.8,17,11.79,10.842,854,4.59,4.76
3850,Popcorn,"Popcorn, NFS",0,9,0.0,10.1,23,8.69,11.391,763,2.0,0.3
3851,Popcorn,"Popcorn, movie theater, with added butter",52,174,0.2,5.4,8,4.96,11.656,756,1.55,0.29
3852,Popcorn,"Popcorn, movie theater, unbuttered",0,5,0.2,6.9,8,6.18,7.36,762,1.95,0.37
3853,Popcorn,"Popcorn, air-popped, unbuttered",0,10,0.0,14.4,7,12.89,0.946,162,3.18,0.87
3854,Popcorn,"Popcorn, air-popped, with added butter or margarine",20,121,0.0,12.2,9,11.02,4.193,238,2.7,0.74
3855,Popcorn,"Popcorn, popped in oil, unbuttered",0,8,0.3,10.0,10,8.96,8.257,157,2.77,0.54
3856,Popcorn,"Popcorn, popped in oil, with added butter or margarine",20,119,0.3,8.4,12,7.69,10.393,234,2.35,0.46
3857,Popcorn,"Popcorn, microwave, NFS",0,9,0.0,10.1,23,8.69,11.391,763,2.0,0.3
3858,Popcorn,"Popcorn, microwave, plain",0,9,0.0,10.1,23,8.69,11.391,763,2.0,0.3
3859,Popcorn,"Popcorn, microwave, plain, light",0,12,0.0,14.1,11,12.51,4.057,894,2.26,0.91
3860,Popcorn,"Popcorn, microwave, low sodium",0,8,0.3,9.9,10,8.93,8.224,310,2.76,0.54
3861,Popcorn,"Popcorn, microwave, unsalted",0,8,0.3,9.9,10,8.93,8.224,310,2.76,0.54
3862,Popcorn,"Popcorn, microwave, butter flavored",0,9,0.0,10.1,23,8.69,11.391,763,2.0,0.3
3863,Popcorn,"Popcorn, microwave, butter flavored, light",0,12,0.0,14.1,11,12.51,4.057,894,2.26,0.91
3864,Popcorn,"Popcorn, microwave, cheese flavored",0,9,0.0,10.1,23,8.65,11.346,914,1.99,0.3
3865,Popcorn,"Popcorn, microwave, kettle corn",0,9,0.0,11.1,9,9.88,8.611,493,1.79,2.3
3866,Popcorn,"Popcorn, microwave, kettle corn, light",0,12,0.0,13.9,11,12.35,4.005,617,2.24,2.48
3867,Popcorn,"Popcorn, microwave, other flavored",0,9,0.0,10.1,23,8.65,11.346,914,1.99,0.3
3868,Popcorn,"Popcorn, ready-to-eat packaged, NFS",0,7,0.0,10.0,6,8.88,8.763,764,2.19,0.6
3869,Popcorn,"Popcorn, ready-to-eat packaged, plain",0,8,0.0,11.4,6,10.19,6.176,616,2.51,0.68
3870,Popcorn,"Popcorn, ready-to-eat packaged, plain, light",0,9,0.0,12.7,7,11.33,3.849,600,2.79,0.76
3871,Popcorn,"Popcorn, ready-to-eat packaged, low sodium",0,8,0.0,11.5,6,10.27,6.225,313,2.53,0.69
3872,Popcorn,"Popcorn, ready-to-eat packaged, unsalted",0,8,0.0,11.5,6,10.27,6.225,313,2.53,0.69
3873,Popcorn,"Popcorn, ready-to-eat packaged, butter flavored",0,7,0.0,10.0,6,8.88,8.763,764,2.19,0.6
3874,Popcorn,"Popcorn, ready-to-eat packaged, butter flavored, light",0,9,0.0,12.6,7,11.28,3.832,766,2.78,0.76
3875,Popcorn,"Popcorn, ready-to-eat packaged, cheese flavored",11,8,0.5,9.9,113,9.3,9.7,889,2.24,0.79
3876,Popcorn,"Popcorn, ready-to-eat packaged, cheese flavored, light",0,9,0.0,12.6,7,11.28,3.832,766,2.78,0.76
3877,Popcorn,"Popcorn, ready-to-eat-packaged, kettle corn",0,4,0.0,6.1,4,5.48,8.181,495,1.36,28.52
3878,Popcorn,"Popcorn, ready-to-eat packaged, kettle corn, light",0,7,0.0,10.0,6,8.94,3.379,502,2.21,20.3
3879,Popcorn,"Popcorn, ready-to-eat packaged, other flavored",11,8,0.5,9.9,113,9.3,9.7,889,2.24,0.79
3880,Popcorn,"Popcorn, caramel coated",0,2,0.0,5.2,43,3.77,2.857,512,1.73,52.77
3881,Popcorn,"Popcorn, caramel coated, with nuts",0,4,0.0,3.8,66,6.35,2.708,483,3.88,45.0
3882,Popcorn,"Popcorn, chocolate coated",0,2,0.0,8.3,51,5.34,3.025,493,2.93,47.66
3883,Popcorn chips,"Popcorn chips, plain",0,4,0.2,4.9,148,10.19,3.167,586,1.48,0.79
3884,Popcorn chips,"Popcorn chips, other flavors",0,4,0.2,4.9,148,10.19,3.167,586,1.48,0.79
3885,Popcorn chips,"Popcorn chips, sweet flavors",0,3,0.2,4.2,127,8.75,3.787,243,1.28,11.59
3886,Onion flavored rings,Onion flavored rings,0,8,1.8,3.9,29,7.7,13.36,950,3.72,4.83
3887,Shrimp chips,Shrimp chips,2,0,0.0,5.6,20,7.14,7.997,571,1.91,21.43
3888,Pretzels,"Pretzels, NFS",0,0,2.1,3.4,27,10.04,0.727,1240,4.58,2.21
3889,Pretzels,"Pretzels, hard, NFS",0,0,2.1,3.4,27,10.04,0.727,1240,4.58,2.21
3890,Pretzels,"Pretzels, hard, plain, salted",0,0,2.1,3.4,27,10.04,0.727,1240,4.58,2.21
3891,Pretzels,"Pretzels, hard, plain, lightly salted",0,0,1.0,3.1,32,9.57,1.044,745,4.45,2.21
3892,Pretzels,"Pretzels, hard, plain, unsalted",0,0,0.0,2.8,36,9.1,1.36,250,4.32,2.21
3893,Pretzels,"Pretzels, hard, flavored",0,0,2.1,3.4,27,9.92,1.132,1302,4.53,2.18
3894,Pretzels,"Pretzels, hard, multigrain",0,0,2.1,4.2,28,10.15,0.725,1216,4.7,2.17
3895,Pretzels,"Pretzels, hard, plain, gluten free",0,0,0.3,3.3,0,3.52,2.406,1567,0.46,4.22
3896,Pretzels,"Pretzels, hard, flavored, gluten free",0,0,0.3,3.3,0,3.48,2.791,1625,0.46,4.17
3897,Pretzel,"Pretzel, baby food",0,0,3.8,2.3,25,10.8,0.238,269,3.77,3.08
3898,Pretzel chips,"Pretzel chips, hard, plain",0,0,2.0,3.3,28,9.8,0.709,2154,4.47,2.16
3899,Pretzel chips,"Pretzel chips, hard, flavored",0,0,2.0,3.3,28,9.68,0.701,2577,4.42,2.13
3900,Pretzel chips,"Pretzel chips, hard, gluten free",0,0,0.3,3.2,1,3.43,2.347,2473,0.45,4.12
3901,Pretzels,"Pretzels, hard, coated, NFS",0,25,0.0,3.5,141,7.05,3.293,494,2.54,38.8
3902,Pretzels,"Pretzels, hard, chocolate coated",0,25,0.0,3.5,141,7.05,3.293,494,2.54,38.8
3903,Pretzels,"Pretzels, hard, white chocolate coated",8,4,0.2,1.2,94,5.94,4.15,442,1.82,44.09
3904,Pretzels,"Pretzels, hard, yogurt coated",0,0,0.2,1.1,96,5.94,0.748,441,1.78,45.42
3905,Pretzels,"Pretzels, hard, coated, gluten free",8,4,0.3,1.4,80,3.76,4.601,663,0.29,45.25
3906,Pretzels,"Pretzels, hard, filled, NFS",5,56,0.0,3.6,197,9.85,3.806,1117,0.92,17.6
3907,Pretzels,"Pretzels, hard, cheese filled",5,56,0.0,3.6,197,9.85,3.806,1117,0.92,17.6
3908,Pretzels,"Pretzels, hard, peanut butter filled",0,0,1.4,3.9,34,14.14,8.916,1120,3.62,4.95
3909,Pretzels,"Pretzels, soft, NFS",2,8,0.0,1.7,23,8.01,1.326,775,3.83,0.24
3910,Pretzels,"Pretzels, soft, ready-to-eat, NFS",2,8,0.0,1.7,23,8.01,1.326,775,3.83,0.24
3911,Pretzels,"Pretzels, soft, ready-to-eat, salted, buttered",2,8,0.0,1.7,23,8.01,1.326,775,3.83,0.24
3912,Pretzels,"Pretzels, soft, ready-to-eat, unsalted, buttered",3,8,0.0,1.7,23,8.12,1.345,250,3.88,0.25
3913,Pretzels,"Pretzels, soft, ready-to-eat, salted, no butter",0,0,0.0,1.7,23,8.09,1.056,783,3.87,0.25
3914,Pretzels,"Pretzels, soft, ready-to-eat, unsalted, no butter",0,0,0.0,1.7,23,8.2,1.071,252,3.92,0.25
3915,Pretzels,"Pretzels, soft, ready-to-eat, cinnamon sugar coated",10,32,0.1,2.1,32,6.22,1.886,248,3.08,19.74
3916,Pretzels,"Pretzels, soft, ready-to-eat, coated or flavored",13,41,0.0,1.6,31,7.89,2.386,896,3.64,0.23
3917,Pretzels,"Pretzels, soft, ready-to-eat, topped with meat",20,24,0.0,1.3,96,11.48,3.708,438,3.12,0.49
3918,Pretzels,"Pretzels, soft, ready-to-eat, topped with cheese",8,26,0.0,1.5,110,10.22,1.538,310,3.44,0.45
3919,Pretzels,"Pretzels, soft, from frozen, NFS",2,8,0.0,1.7,23,8.01,1.326,775,3.83,0.24
3920,Pretzels,"Pretzels, soft, from frozen, salted",0,0,0.0,1.7,23,8.09,1.056,783,3.87,0.25
3921,Pretzels,"Pretzels, soft, from frozen, unsalted",0,0,0.0,1.7,23,8.2,1.071,252,3.92,0.25
3922,Pretzels,"Pretzels, soft, from frozen, cinnamon sugar coated",10,32,0.1,2.1,32,6.22,1.886,248,3.08,19.74
3923,Pretzels,"Pretzels, soft, from frozen, coated or flavored",13,41,0.0,1.6,31,7.89,2.386,896,3.64,0.23
3924,Pretzels,"Pretzels, soft, from frozen, topped with meat",20,24,0.0,1.3,96,11.48,3.708,438,3.12,0.49
3925,Pretzels,"Pretzels, soft, from frozen, topped with cheese",8,26,0.0,1.5,110,10.22,1.538,310,3.44,0.45
3926,Pretzels,"Pretzels, soft, filled with cheese",8,26,0.0,1.5,110,10.22,1.538,310,3.44,0.45
3927,Pretzels,"Pretzels, soft, from school lunch",0,0,0.0,3.7,25,8.55,1.05,240,4.24,0.26
3928,Pretzels,"Pretzels, soft, multigrain",0,0,0.0,3.6,26,8.49,1.043,495,4.21,0.26
3929,Pretzels,"Pretzels, soft, gluten free",0,0,0.1,4.0,90,4.03,2.148,839,1.87,3.77
3930,Pretzels,"Pretzels, soft, gluten free, cinnamon sugar coated",10,32,0.1,3.8,83,3.1,2.699,631,1.54,22.41
3931,Pretzels,"Pretzels, soft, gluten free, coated or flavored",13,42,0.1,3.7,93,4.1,3.442,808,1.77,3.56
3932,Multigrain chips (Sun Chips),Multigrain chips (Sun Chips),0,3,0.0,8.8,20,7.95,11.501,423,1.74,7.2
3933,Snack mix,"Snack mix, plain (Chex Mix)",4,0,0.1,5.8,50,8.83,4.459,696,4.4,7.35
3934,Bagel chips,Bagel chips,0,0,0.0,4.1,24,12.34,6.05,233,5.05,6.02
3935,Cracker chips,Cracker chips,0,3,0.0,8.8,20,7.95,11.501,423,1.74,7.2
3936,Pancakes,"Pancakes, NFS",60,73,0.0,2.1,207,7.43,4.325,512,1.46,7.07
3937,Pancakes,"Pancakes, plain, from frozen",18,430,0.3,1.0,78,5.23,1.554,461,5.67,8.32
3938,Pancakes,"Pancakes, plain, reduced fat, from fozen",62,75,0.0,2.2,212,7.6,3.334,523,1.49,7.23
3939,Pancakes,"Pancakes, with fruit, from frozen",17,409,0.3,1.1,74,4.99,1.481,438,5.4,8.33
3940,Pancakes,"Pancakes, with chocolate, from frozen",18,412,0.2,1.1,84,5.35,1.836,442,5.5,10.48
3941,Pancakes,"Pancakes, whole grain, from frozen",17,417,0.2,2.3,78,5.54,1.526,447,5.82,8.08
3942,Pancakes,"Pancakes, whole grain, reduced fat, from frozen",17,417,0.2,2.3,78,5.54,1.526,447,5.82,8.08
3943,Pancakes,"Pancakes, gluten free, from frozen",12,0,0.3,1.5,39,3.31,2.376,331,0.7,4.06
3944,Pancakes,"Pancakes, plain, from fast food / restaurant",58,71,0.0,2.1,201,7.18,5.779,548,1.42,6.83
3945,Pancakes,"Pancakes, with fruit, from fast food / restaurant",46,56,0.5,2.3,159,5.73,4.545,429,1.16,7.51
3946,Pancakes,"Pancakes, with chocolate, from fast food / restaurant",53,71,0.0,2.4,204,7.48,6.219,473,1.64,15.68
3947,Pancakes,"Pancakes, whole grain, from fast food / restaurant",60,73,0.0,3.1,134,7.62,5.853,755,3.06,6.67
3948,Pancakes,"Pancakes, whole grain and nuts, from fast food / restaurant",54,66,0.2,4.0,129,7.95,10.351,674,3.05,6.46
3949,Pancakes,"Pancakes, from school, NFS",16,408,0.3,5.2,78,6.26,1.462,415,6.16,7.53
3950,Pancakes,"Pancakes, plain",60,73,0.0,2.1,207,7.43,4.325,512,1.46,7.07
3951,Pancakes,"Pancakes, plain, reduced fat",62,75,0.0,2.2,212,7.6,3.334,523,1.49,7.23
3952,Pancakes,"Pancakes, with fruit",47,57,0.6,2.4,163,5.88,3.383,398,1.18,7.71
3953,Pancakes,"Pancakes, pumpkin",50,216,0.9,2.3,177,6.39,3.6,426,1.49,6.53
3954,Pancakes,"Pancakes, with chocolate",55,73,0.0,2.4,210,7.7,5.024,441,1.68,16.13
3955,Pancakes,"Pancakes, buckwheat",62,76,0.0,3.5,269,8.04,4.569,339,2.19,5.56
3956,Pancakes,"Pancakes, cornmeal",35,71,0.0,1.3,134,4.77,2.488,653,1.94,3.76
3957,Pancakes,"Pancakes, whole grain",62,76,0.0,3.2,139,7.89,4.356,726,3.17,6.91
3958,Pancakes,"Pancakes, whole grain, reduced fat",64,77,0.0,3.3,142,8.07,3.332,742,3.23,7.07
3959,Pancakes,"Pancakes, gluten free",12,0,0.3,1.5,39,3.31,2.376,331,0.7,4.06
3960,Waffle,"Waffle, NFS",13,438,0.0,2.6,299,7.42,5.292,530,6.59,4.41
3961,Waffle,"Waffle, plain, from frozen",13,438,0.0,2.6,299,7.42,5.292,530,6.59,4.41
3962,Waffle,"Waffle, plain, reduced fat, from frozen",43,58,0.0,1.5,105,9.42,2.391,507,2.77,3.7
3963,Waffle,"Waffle, fruit, from frozen",12,416,0.1,2.6,284,7.07,5.032,504,6.27,4.61
3964,Waffle,"Waffle, chocolate, from frozen",14,419,0.0,2.6,294,7.43,5.387,507,6.38,6.76
3965,Waffle,"Waffle, whole grain, from frozen",0,140,0.0,4.1,136,6.78,2.772,529,6.12,4.08
3966,Waffle,"Waffle, whole grain, reduced fat, from frozen",0,147,0.0,4.3,143,7.14,0.714,557,6.43,4.29
3967,Waffle,"Waffle, whole grain, fruit, from frozen",0,133,0.1,4.0,130,6.48,2.645,504,5.83,4.28
3968,Waffle,"Waffle, gluten free, from frozen",0,0,0.0,1.4,40,2.72,4.456,505,0.63,1.73
3969,Waffle,"Waffle, plain, from fast food / restaurant",67,81,0.0,2.4,229,8.19,10.235,624,1.64,7.79
3970,Waffle,"Waffle, chocolate, from fast food / restaurant",61,81,0.0,2.7,235,8.62,10.24,545,1.9,18.06
3971,Waffle,"Waffle, fruit, from fast food / restaurant",53,65,0.6,2.7,184,6.62,8.143,495,1.35,8.68
3972,Waffle,"Waffle, whole grain, from fast food / restaurant",68,83,0.0,3.5,153,8.67,10.414,859,3.5,7.59
3973,Waffle,"Waffle, from school, NFS",0,155,0.0,4.3,143,7.14,0.714,557,6.43,4.29
3974,Waffle,"Waffle, plain",71,86,0.0,2.5,244,8.73,7.025,602,1.73,8.31
3975,Waffle,"Waffle, fruit",55,68,0.7,2.8,193,6.96,5.523,471,1.41,9.13
3976,Waffle,"Waffle, chocolate",65,86,0.0,2.9,248,9.1,7.559,521,2.0,19.06
3977,Waffle,"Waffle, cinnamon",71,86,0.1,2.7,246,8.73,7.01,600,1.75,8.3
3978,Waffle,"Waffle, cornmeal",52,32,0.6,1.2,158,6.83,3.299,451,1.97,5.7
3979,Waffle,"Waffle, whole grain",73,89,0.0,3.8,163,9.26,7.116,852,3.72,8.11
3980,Waffle,"Waffle, gluten free",0,0,0.0,1.4,40,2.72,4.456,505,0.63,1.73
3981,Waffle,"Waffle, plain, reduced fat",73,89,0.0,2.6,252,9.03,5.252,622,1.78,8.59
3982,Waffle,"Waffle, whole grain, reduced fat",76,92,0.0,3.9,169,9.58,5.289,881,3.84,8.39
3983,French toast,"French toast, NFS",160,96,0.0,1.2,146,10.42,3.816,323,2.42,10.14
3984,French toast,"French toast, plain, from frozen",61,40,0.0,1.1,140,7.27,1.022,258,1.87,9.04
3985,French toast,"French toast, whole grain, from frozen",61,40,0.1,2.6,116,8.2,0.991,251,1.77,8.98
3986,French toast,"French toast, gluten free, from frozen",61,40,0.0,2.0,105,4.84,1.634,244,1.52,8.18
3987,French toast,"French toast, plain, from fast food / restaurant",132,122,0.0,1.3,155,9.89,4.513,383,2.52,10.1
3988,French toast,"French toast, whole grain, from fast food / restaurant",132,122,0.1,3.1,126,11.03,4.475,375,2.4,10.03
3989,French toast,"French toast, from school, NFS",69,44,0.0,2.9,122,9.18,1.021,257,1.58,3.5
3990,French toast,"French toast, plain",160,96,0.0,1.2,146,10.42,3.816,323,2.42,10.14
3991,French toast,"French toast, plain, reduced fat",164,78,0.0,1.2,153,10.95,2.043,319,2.54,10.67
3992,French toast,"French toast, whole grain",160,96,0.1,2.7,122,11.41,3.784,315,2.32,10.07
3993,French toast,"French toast, whole grain, reduced fat",164,78,0.1,2.8,127,11.99,2.009,312,2.43,10.6
3994,French toast,"French toast, gluten free",160,96,0.0,2.2,110,7.86,4.463,308,2.06,9.24
3995,French toast sticks,"French toast sticks, NFS",18,23,0.0,1.3,105,7.53,3.266,536,2.3,12.87
3996,French toast sticks,"French toast sticks, plain, from frozen",18,23,0.0,1.3,105,7.53,3.266,536,2.3,12.87
3997,French toast sticks,"French toast sticks, plain, from fast food / restaurant",0,0,0.0,1.6,62,7.06,11.179,471,2.26,11.64
3998,French toast sticks,"French toast sticks, from school, NFS",69,44,0.0,2.9,122,9.18,1.021,257,1.58,3.5
3999,French toast sticks,"French toast sticks, plain",0,0,0.0,1.4,53,6.0,9.502,400,1.92,9.89
4000,French toast sticks,"French toast sticks, whole grain",160,96,0.1,2.7,122,11.41,3.784,315,2.32,10.07
4001,Fried bread,"Fried bread, Puerto Rican style",56,37,0.0,0.5,53,5.03,3.139,276,1.19,31.28
4002,Crepe,"Crepe, NFS",139,92,0.0,0.6,97,8.78,4.104,283,1.68,4.55
4003,Crepe,"Crepe, plain",139,92,0.0,0.6,97,8.78,4.104,283,1.68,4.55
4004,Chinese pancake,Chinese pancake,0,0,0.0,0.7,17,4.05,0.117,5,2.32,0.07
4005,Dumpling,"Dumpling, plain",2,14,0.0,0.7,141,3.31,1.151,428,1.33,1.23
4006,Cake made with glutinous rice,Cake made with glutinous rice,0,0,0.3,1.2,24,2.22,0.379,35,0.55,31.12
4007,Cake or pancake made with rice flour and/or dried beans,Cake or pancake made with rice flour and/or dried beans,0,0,0.2,5.8,10,6.36,0.09,252,0.89,1.85
4008,Dosa (Indian),"Dosa (Indian), plain",0,0,0.3,1.8,16,5.7,1.643,309,2.19,0.3
4009,Cake made with glutinous rice and dried beans,Cake made with glutinous rice and dried beans,0,0,0.0,3.2,29,8.29,0.109,972,1.13,1.58
4010,Funnel cake with sugar,Funnel cake with sugar,58,63,0.0,1.0,138,7.7,6.356,280,1.98,15.9
4011,Funnel cake with sugar and fruit,Funnel cake with sugar and fruit,43,47,4.8,0.9,103,5.72,6.138,213,1.56,21.28
4012,Pasta,"Pasta, vegetable, cooked",0,5,0.0,4.3,11,4.52,0.012,99,0.49,1.15
4013,Noodles,"Noodles, cooked",29,6,0.0,1.2,12,4.51,0.578,236,1.46,0.4
4014,Noodles,"Noodles, whole grain, cooked",0,0,0.0,3.9,13,5.96,0.175,210,1.71,0.75
4015,Noodles,"Noodles, vegetable, cooked",33,10,0.0,2.3,19,5.01,0.49,243,1.08,0.71
4016,Noodles,"Noodles, chow mein",0,0,0.0,1.9,21,10.33,7.617,378,1.76,0.25
4017,Long rice noodles,"Long rice noodles, made from mung beans, cooked",0,0,0.0,0.1,7,0.04,0.002,5,0.44,0.0
4018,Rice noodles,"Rice noodles, cooked",0,0,0.0,1.0,4,1.78,0.026,250,0.14,0.03
4019,Pasta,"Pasta, cooked",0,0,0.0,1.8,7,5.76,0.13,232,1.27,0.56
4020,Pasta,"Pasta, whole grain, cooked",0,0,0.0,3.9,13,5.95,0.175,235,1.71,0.75
4021,Pasta,"Pasta, gluten free",0,4,0.0,1.4,2,3.2,0.259,4,0.22,0.0
4022,Cereal,"Cereal, cooked, NFS",0,0,0.0,1.7,12,2.21,0.332,70,0.68,0.17
4023,Barley,"Barley, NS as to fat",0,0,0.0,3.8,11,2.25,0.057,187,1.32,0.28
4024,Barley,"Barley, no added fat",0,0,0.0,3.8,11,2.25,0.057,187,1.32,0.28
4025,Barley,"Barley, fat added",4,23,0.0,3.7,11,2.2,0.74,202,1.28,0.27
4026,Buckwheat groats,"Buckwheat groats, NS as to fat",0,0,0.0,2.7,7,3.37,0.187,150,0.8,0.9
4027,Buckwheat groats,"Buckwheat groats, no added fat",0,0,0.0,2.7,7,3.37,0.187,150,0.8,0.9
4028,Buckwheat groats,"Buckwheat groats, fat added",0,38,0.0,2.6,8,3.22,1.069,174,0.76,0.86
4029,Grits,"Grits, NS as to regular, quick, or instant, NS as to fat",3,15,0.0,0.7,4,1.19,0.513,82,0.45,0.09
4030,Grits,"Grits, NS as to regular, quick, or instant, no added fat",0,0,0.0,0.7,4,1.2,0.049,70,0.46,0.09
4031,Grits,"Grits, NS as to regular, quick, or instant, fat added",3,15,0.0,0.7,4,1.19,0.513,82,0.45,0.09
4032,Grits,"Grits, regular or quick, made with water, NS as to fat",3,15,0.0,0.7,4,1.19,0.513,82,0.45,0.09
4033,Grits,"Grits, regular or quick, made with water, no added fat",0,0,0.0,0.7,4,1.2,0.049,70,0.46,0.09
4034,Grits,"Grits, regular or quick, made with water, fat added",3,15,0.0,0.7,4,1.19,0.513,82,0.45,0.09
4035,Grits,"Grits, regular or quick, made with milk, NS as to fat",11,74,0.1,0.7,127,4.53,0.939,117,0.45,4.98
4036,Grits,"Grits, regular or quick, made with milk, no added fat",8,60,0.1,0.7,129,4.6,0.483,105,0.46,5.07
4037,Grits,"Grits, regular or quick, made with milk, fat added",11,74,0.1,0.7,127,4.53,0.939,117,0.45,4.98
4038,Grits,"Grits, regular or quick, made with non-dairy milk, NS as to fat",3,92,0.0,0.9,165,2.23,0.998,139,0.77,3.12
4039,Grits,"Grits, regular or quick, made with non-dairy milk, no added fat",0,78,0.0,0.9,167,2.26,0.543,127,0.78,3.18
4040,Grits,"Grits, regular or quick, made with non-dairy milk, fat added",3,92,0.0,0.9,165,2.23,0.998,139,0.77,3.12
4041,Grits,"Grits, with cheese, NS as to fat",13,48,0.0,0.6,79,3.56,1.256,144,0.42,0.12
4042,Grits,"Grits, with cheese, no added fat",11,34,0.0,0.7,80,3.6,0.847,134,0.43,0.12
4043,Grits,"Grits, with cheese, fat added",13,48,0.0,0.6,79,3.56,1.256,144,0.42,0.12
4044,Grits,"Grits, instant, made with water, no added fat",0,0,0.0,0.8,74,1.38,0.075,215,7.33,0.29
4045,Grits,"Grits, instant, made with water, fat added",4,24,0.0,0.8,72,1.36,0.801,230,7.09,0.28
4046,Grits,"Grits, instant, made with water, NS as to fat",4,24,0.0,0.8,72,1.36,0.801,230,7.09,0.28
4047,Grits,"Grits, instant, made with milk, fat added",11,70,0.1,0.8,168,3.98,1.135,257,7.09,4.11
4048,Grits,"Grits, instant, made with milk, no added fat",7,48,0.1,0.8,173,4.09,0.42,244,7.33,4.25
4049,Grits,"Grits, instant, made with milk, NS as to fat",11,70,0.1,0.8,168,3.98,1.135,257,7.09,4.11
4050,Grits,"Grits, instant, made with non-dairy milk, NS as to fat",4,84,0.0,0.9,198,2.17,1.182,274,7.34,2.66
4051,Grits,"Grits, instant, made with non-dairy milk, no added fat",0,62,0.0,0.9,204,2.23,0.468,261,7.59,2.74
4052,Grits,"Grits, instant, made with non-dairy milk, fat added",4,84,0.0,0.9,198,2.17,1.182,274,7.34,2.66
4053,Cornmeal mush,"Cornmeal mush, NS as to fat",3,17,0.0,0.6,4,1.11,0.525,83,0.64,0.25
4054,Cornmeal mush,"Cornmeal mush, no added fat",0,2,0.0,0.6,4,1.12,0.061,71,0.65,0.25
4055,Cornmeal mush,"Cornmeal mush, fat added",3,17,0.0,0.6,4,1.11,0.525,83,0.64,0.25
4056,Cornmeal,"Cornmeal, Puerto Rican Style",8,57,0.0,0.5,120,4.11,0.456,151,0.59,17.75
4057,Cornmeal dumpling,Cornmeal dumpling,69,65,0.0,1.1,88,5.33,1.834,351,1.75,1.55
4058,Masa harina,"Masa harina, cooked",0,0,0.0,1.7,44,2.26,0.267,283,1.33,0.43
4059,Millet,"Millet, NS as to fat",0,0,0.0,1.3,3,3.5,0.183,168,0.63,0.13
4060,Millet,"Millet, no added fat",0,0,0.0,1.3,3,3.5,0.183,168,0.63,0.13
4061,Millet,"Millet, fat added",0,43,0.0,1.2,4,3.32,1.18,194,0.6,0.12
4062,Oatmeal,"Oatmeal, from fast food, plain",4,12,0.1,1.7,25,2.6,0.75,93,0.68,0.69
